   1               		.file	"core.c"
   2               	__SREG__ = 0x3f
 6174 24e4 00C0      		rjmp .L330
 6175               	.LM475:
 6176 24e6 ED85      		ldd r30,Y+13
 6177 24e8 FE85      		ldd r31,Y+14
 6178 24ea A481      		ldd r26,Z+4
 6179 24ec B581      		ldd r27,Z+5
 6180 24ee EC91      		ld r30,X
 6181 24f0 F0E0      		ldi r31,lo8(0)
 6182 24f2 EE0F      		lsl r30
 6183 24f4 FF1F      		rol r31
 6184               	.LVL459:
 6185 24f6 E40F      		add r30,r20
 6186 24f8 F51F      		adc r31,r21
 6187 24fa 8081      		ld r24,Z
 6188 24fc 2985      		ldd r18,Y+9
 6189 24fe 3A85      		ldd r19,Y+10
 6190 2500 420F      		add r20,r18
 6191 2502 531F      		adc r21,r19
 6192 2504 480F      		add r20,r24
 6193 2506 511D      		adc r21,__zero_reg__
 6194 2508 FA01      		movw r30,r20
 6195 250a 8181      		ldd r24,Z+1
 6196 250c E82E      		mov r14,r24
 6197               	.LVL460:
 6198 250e FF24      		clr r15
 6199               	.LVL461:
 6200 2510 0894      		sec
 6201 2512 E11C      		adc r14,__zero_reg__
 6202 2514 F11C      		adc r15,__zero_reg__
 6203               	.LVL462:
 6204 2516 EA0E      		add r14,r26
 6205 2518 FB1E      		adc r15,r27
 6206               	.LM476:
 6207 251a F989      		ldd r31,Y+17
 6208 251c FF23      		tst r31
 6209 251e 01F0      		breq .L331
 6210               	.LM477:
 6211 2520 C701      		movw r24,r14
 6212               	.LVL463:
 6213 2522 B601      		movw r22,r12
 6214               	.LVL464:
 6215 2524 4A89      		ldd r20,Y+18
 6216 2526 50E0      		ldi r21,lo8(0)
 6217 2528 0E94 0000 		call memcpy
 6218 252c 00C0      		rjmp .L333
 6219               	.LVL465:
 6220               	.L331:
 6221               	.LBB285:
 6222               	.LBB286:
 6223               	.LM478:
 6224 252e 28E0      		ldi r18,lo8(8)
 6225 2530 A216      		cp r10,r18
 6226 2532 B104      		cpc r11,__zero_reg__
 6227 2534 04F4      		brge .L339
 6228 2536 35E0      		ldi r19,lo8(5)
 6229 2538 A316      		cp r10,r19
 6230 253a B104      		cpc r11,__zero_reg__
 6231 253c 04F4      		brge .L336
 6232 253e 81E0      		ldi r24,lo8(1)
 6233 2540 A816      		cp r10,r24
 6234 2542 B104      		cpc r11,__zero_reg__
 6235 2544 01F4      		brne .+2
 6236 2546 00C0      		rjmp .L333
 6237 2548 91E0      		ldi r25,lo8(1)
 6238 254a A916      		cp r10,r25
 6239 254c B104      		cpc r11,__zero_reg__
 6240 254e 04F4      		brge .L351
 6241 2550 00C0      		rjmp .L334
 6242               	.L339:
 6243 2552 AAE0      		ldi r26,lo8(10)
 6244 2554 AA16      		cp r10,r26
 6245 2556 B104      		cpc r11,__zero_reg__
 6246 2558 04F0      		brlt .L337
 6247 255a BCE0      		ldi r27,lo8(12)
 6248 255c AB16      		cp r10,r27
 6249 255e B104      		cpc r11,__zero_reg__
 6250 2560 04F4      		brge .L334
 6251 2562 00C0      		rjmp .L366
 6252               	.L351:
 6253               	.LM479:
 6254 2564 F701      		movw r30,r14
 6255 2566 2081      		ld r18,Z
 6256 2568 3181      		ldd r19,Z+1
 6257 256a 4281      		ldd r20,Z+2
 6258 256c 5381      		ldd r21,Z+3
 6259 256e F601      		movw r30,r12
 6260 2570 8081      		ld r24,Z
 6261 2572 9181      		ldd r25,Z+1
 6262 2574 A281      		ldd r26,Z+2
 6263 2576 B381      		ldd r27,Z+3
 6264 2578 2817      		cp r18,r24
 6265 257a 3907      		cpc r19,r25
 6266 257c 4A07      		cpc r20,r26
 6267 257e 5B07      		cpc r21,r27
 6268 2580 01F4      		brne .L344
 6269 2582 00C0      		rjmp .L333
 6270               	.L336:
 6271               	.LM480:
 6272 2584 D701      		movw r26,r14
 6273 2586 6D91      		ld r22,X+
 6274 2588 7D91      		ld r23,X+
 6275 258a 8D91      		ld r24,X+
 6276 258c 9C91      		ld r25,X
 6277 258e F601      		movw r30,r12
 6278 2590 2081      		ld r18,Z
 6279 2592 3181      		ldd r19,Z+1
 6280 2594 4281      		ldd r20,Z+2
 6281 2596 5381      		ldd r21,Z+3
 6282 2598 0E94 0000 		call __nesf2
 6283 259c 8823      		tst r24
 6284 259e 01F4      		brne .L344
 6285 25a0 00C0      		rjmp .L333
 6286               	.L337:
 6287               	.LBB289:
 6288               	.LM481:
 6289 25a2 D601      		movw r26,r12
 6290 25a4 0D91      		ld r16,X+
 6291 25a6 1C91      		ld r17,X
 6292               	.LVL466:
 6293               	.LBE289:
 6294               	.LBE286:
 6295               	.LM482:
 6296 25a8 F701      		movw r30,r14
 6297 25aa 8081      		ld r24,Z
 6298 25ac 9181      		ldd r25,Z+1
 6299 25ae B801      		movw r22,r16
 6300 25b0 0E94 0000 		call set_equal
 6301               	.LBB291:
 6302               	.LBB288:
 6303 25b4 892B      		or r24,r25
 6304 25b6 01F0      		breq .L344
 6305               	.LM483:
 6306 25b8 C801      		movw r24,r16
 6307 25ba 0E94 0000 		call set_delete
 6308 25be 00C0      		rjmp .L333
 6309               	.LVL467:
 6310               	.L366:
 6311               	.LBE288:
 6312               	.LBB287:
 6313               	.LM484:
 6314 25c0 D601      		movw r26,r12
 6315 25c2 0D91      		ld r16,X+
 6316 25c4 1C91      		ld r17,X
 6317               	.LVL468:
 6318               	.LBE287:
 6319               	.LBE291:
 6320               	.LM485:
 6321 25c6 F701      		movw r30,r14
 6322 25c8 8081      		ld r24,Z
 6323 25ca 9181      		ldd r25,Z+1
 6324 25cc B801      		movw r22,r16
 6325 25ce 0E94 0000 		call list_equal
 6326               	.LBB292:
 6327               	.LBB290:
 6328 25d2 892B      		or r24,r25
 6329 25d4 01F0      		breq .L344
 6330               	.LM486:
 6331 25d6 C801      		movw r24,r16
 6332 25d8 0E94 0000 		call list_delete
 6333 25dc 00C0      		rjmp .L333
 6334               	.LVL469:
 6335               	.L334:
 6336               	.LBE290:
 6337               	.LM487:
 6338 25de 80E0      		ldi r24,lo8(.LC9)
 6339 25e0 90E0      		ldi r25,hi8(.LC9)
 6340 25e2 69E9      		ldi r22,lo8(665)
 6341 25e4 72E0      		ldi r23,hi8(665)
 6342 25e6 40E0      		ldi r20,lo8(.LC10)
 6343 25e8 50E0      		ldi r21,hi8(.LC10)
 6344 25ea 0E94 0000 		call __myassert
 6345               	.LVL470:
 6346               	.L344:
 6347               	.LBE292:
 6348               	.LBE285:
 6349               	.LM488:
 6350 25ee 2B85      		ldd r18,Y+11
 6351 25f0 3C85      		ldd r19,Y+12
 6352 25f2 2050      		subi r18,lo8(-(meld_prog))
 6353 25f4 3040      		sbci r19,hi8(-(meld_prog))
 6354 25f6 D901      		movw r26,r18
 6355 25f8 8C91      		ld r24,X
 6356 25fa 082F      		mov r16,r24
 6357               	.LVL471:
 6358 25fc 10E0      		ldi r17,lo8(0)
 6359 25fe 0050      		subi r16,lo8(-(meld_prog))
 6360 2600 1040      		sbci r17,hi8(-(meld_prog))
 6361 2602 F801      		movw r30,r16
 6362 2604 6081      		ld r22,Z
 6363 2606 7181      		ldd r23,Z+1
 6364 2608 6050      		subi r22,lo8(-(meld_prog))
 6365 260a 7040      		sbci r23,hi8(-(meld_prog))
 6366 260c AD85      		ldd r26,Y+13
 6367 260e BE85      		ldd r27,Y+14
 6368 2610 1496      		adiw r26,4
 6369 2612 8D91      		ld r24,X+
 6370 2614 9C91      		ld r25,X
 6371 2616 1597      		sbiw r26,4+1
 6372 2618 4FEF      		ldi r20,lo8(-1)
 6373 261a 5FEF      		ldi r21,hi8(-1)
 6374 261c 2F85      		ldd r18,Y+15
 6375 261e 3889      		ldd r19,Y+16
 6376 2620 0E94 0000 		call tuple_process
 6377               	.LM489:
 6378 2624 ED85      		ldd r30,Y+13
 6379 2626 FE85      		ldd r31,Y+14
 6380 2628 8481      		ldd r24,Z+4
 6381 262a 9581      		ldd r25,Z+5
 6382 262c 6F81      		ldd r22,Y+7
 6383 262e 4A2D      		mov r20,r10
 6384 2630 0E94 0000 		call aggregate_free
 6385               	.LM490:
 6386 2634 C701      		movw r24,r14
 6387               	.LVL472:
 6388 2636 B601      		movw r22,r12
 6389               	.LVL473:
 6390 2638 4A89      		ldd r20,Y+18
 6391 263a 50E0      		ldi r21,lo8(0)
 6392 263c 0E94 0000 		call memcpy
 6393               	.LM491:
 6394 2640 2B81      		ldd r18,Y+3
 6395 2642 3C81      		ldd r19,Y+4
 6396 2644 232B      		or r18,r19
 6397 2646 01F0      		breq .L346
 6398               	.LVL474:
 6399               	.LM492:
 6400 2648 AD85      		ldd r26,Y+13
 6401 264a BE85      		ldd r27,Y+14
 6402 264c 1496      		adiw r26,4
 6403 264e 2D91      		ld r18,X+
 6404 2650 3C91      		ld r19,X
 6405 2652 1597      		sbiw r26,4+1
 6406 2654 240D      		add r18,r4
 6407 2656 351D      		adc r19,r5
 6408 2658 4981      		ldd r20,Y+1
 6409 265a 5A81      		ldd r21,Y+2
 6410 265c 440D      		add r20,r4
 6411 265e 551D      		adc r21,r5
 6412 2660 C901      		movw r24,r18
 6413 2662 BA01      		movw r22,r20
 6414 2664 4B81      		ldd r20,Y+3
 6415 2666 5C81      		ldd r21,Y+4
 6416               	.LVL475:
 6417 2668 0E94 0000 		call memcpy
 6418               	.L346:
 6419               	.LM493:
 6420 266c F801      		movw r30,r16
 6421 266e 6081      		ld r22,Z
 6422 2670 7181      		ldd r23,Z+1
 6423 2672 6050      		subi r22,lo8(-(meld_prog))
 6424 2674 7040      		sbci r23,hi8(-(meld_prog))
 6425 2676 AD85      		ldd r26,Y+13
 6426 2678 BE85      		ldd r27,Y+14
 6427 267a 1496      		adiw r26,4
 6428 267c 8D91      		ld r24,X+
 6429 267e 9C91      		ld r25,X
 6430 2680 1597      		sbiw r26,4+1
 6431 2682 41E0      		ldi r20,lo8(1)
 6432 2684 50E0      		ldi r21,hi8(1)
 6433 2686 2F85      		ldd r18,Y+15
 6434 2688 3889      		ldd r19,Y+16
 6435 268a 0E94 0000 		call tuple_process
 6436               	.LVL476:
 6437               	.L333:
 6438               	.LM494:
 6439 268e C601      		movw r24,r12
 6440 2690 0E94 0000 		call free
 6441               	/* epilogue start */
 6442               	.LM495:
 6443 2694 6496      		adiw r28,20
 6444 2696 CDBF      		out __SP_L__,r28
 6445 2698 DEBF      		out __SP_H__,r29
 6446 269a CF91      		pop r28
 6447 269c DF91      		pop r29
 6448 269e 1F91      		pop r17
 6449 26a0 0F91      		pop r16
 6450               	.LVL477:
 6451 26a2 FF90      		pop r15
 6452               	.LVL478:
 6453 26a4 EF90      		pop r14
 6454               	.LVL479:
 6455 26a6 DF90      		pop r13
 6456 26a8 CF90      		pop r12
 6457               	.LVL480:
 6458 26aa BF90      		pop r11
 6459               	.LVL481:
 6460 26ac AF90      		pop r10
 6461               	.LVL482:
 6462 26ae 9F90      		pop r9
 6463               	.LVL483:
 6464 26b0 8F90      		pop r8
 6465               	.LVL484:
 6466 26b2 7F90      		pop r7
 6467 26b4 6F90      		pop r6
 6468 26b6 5F90      		pop r5
 6469               	.LVL485:
 6470 26b8 4F90      		pop r4
 6471               	.LVL486:
 6472 26ba 3F90      		pop r3
 6473 26bc 2F90      		pop r2
 6474               	.LVL487:
 6475 26be 0895      		ret
 6476               	.LVL488:
 6477               	.L320:
 6478               	.LM496:
 6479 26c0 F101      		movw r30,r2
 6480 26c2 0480      		ldd __tmp_reg__,Z+4
 6481 26c4 F581      		ldd r31,Z+5
 6482 26c6 E02D      		mov r30,__tmp_reg__
 6483 26c8 E983      		std Y+1,r30
 6484 26ca FA83      		std Y+2,r31
 6485               	.LVL489:
 6486 26cc 00C0      		rjmp .L306
 6487               	.LFE40:
 6489               		.data
 6490               	.LC29:
 6491 01ef 556E 7265 		.string	"Unrecognized type: %d\n"
 6491      636F 676E 
 6491      697A 6564 
 6491      2074 7970 
 6491      653A 2025 
 6492               	.LC30:
 6493 0206 6D65 6C64 		.string	"meld: persistent types can't be deleted\n"
 6493      3A20 7065 
 6493      7273 6973 
 6493      7465 6E74 
 6493      2074 7970 
 6494               		.text
 6495               	.global	tuple_do_handle
 6497               	tuple_do_handle:
 6498               	.LFB43:
 6499               	.LM497:
 6500               	.LVL490:
 6501 26ce 2F92      		push r2
 6502 26d0 3F92      		push r3
 6503 26d2 4F92      		push r4
 6504 26d4 5F92      		push r5
 6505 26d6 6F92      		push r6
 6506 26d8 7F92      		push r7
 6507 26da 8F92      		push r8
 6508 26dc 9F92      		push r9
 6509 26de AF92      		push r10
 6510 26e0 BF92      		push r11
 6511 26e2 CF92      		push r12
 6512 26e4 DF92      		push r13
 6513 26e6 EF92      		push r14
 6514 26e8 FF92      		push r15
 6515 26ea 0F93      		push r16
 6516 26ec 1F93      		push r17
 6517 26ee DF93      		push r29
 6518 26f0 CF93      		push r28
 6519 26f2 CDB7      		in r28,__SP_L__
 6520 26f4 DEB7      		in r29,__SP_H__
 6521 26f6 6997      		sbiw r28,25
 6522 26f8 CDBF      		out __SP_L__,r28
 6523 26fa DEBF      		out __SP_H__,r29
 6524               	/* prologue: function */
 6525               	/* frame size = 25 */
 6526 26fc 6C01      		movw r12,r24
 6527 26fe 3B01      		movw r6,r22
 6528 2700 4C8B      		std Y+20,r20
 6529 2702 5D8B      		std Y+21,r21
 6530 2704 2E8B      		std Y+22,r18
 6531 2706 3F8B      		std Y+23,r19
 6532               	.LM498:
 6533 2708 2C01      		movw r4,r24
 6534 270a 0894      		sec
 6535 270c 411C      		adc r4,__zero_reg__
 6536 270e 511C      		adc r5,__zero_reg__
 6537 2710 F201      		movw r30,r4
 6538 2712 E050      		subi r30,lo8(-(meld_prog))
 6539 2714 F040      		sbci r31,hi8(-(meld_prog))
 6540 2716 8081      		ld r24,Z
 6541               	.LVL491:
 6542 2718 E82F      		mov r30,r24
 6543 271a F0E0      		ldi r31,lo8(0)
 6544 271c E050      		subi r30,lo8(-(meld_prog))
 6545 271e F040      		sbci r31,hi8(-(meld_prog))
 6546 2720 8281      		ldd r24,Z+2
 6547 2722 E090 0000 		lds r14,TYPE_PROVED
 6548 2726 F090 0000 		lds r15,(TYPE_PROVED)+1
 6549 272a 86FF      		sbrs r24,6
 6550 272c 00C0      		rjmp .L368
 6551               	.LVL492:
 6552               	.LBB293:
 6553               	.LM499:
 6554 272e C601      		movw r24,r12
 6555 2730 880F      		lsl r24
 6556 2732 991F      		rol r25
 6557 2734 880F      		lsl r24
 6558 2736 991F      		rol r25
 6559 2738 E091 0000 		lds r30,proved
 6560 273c F091 0000 		lds r31,(proved)+1
 6561 2740 E80F      		add r30,r24
 6562 2742 F91F      		adc r31,r25
 6563 2744 CA01      		movw r24,r20
 6564 2746 9C01      		movw r18,r24
 6565 2748 4427      		clr r20
 6566 274a 37FD      		sbrc r19,7
 6567 274c 4095      		com r20
 6568 274e 542F      		mov r21,r20
 6569               	.LVL493:
 6570 2750 8081      		ld r24,Z
 6571 2752 9181      		ldd r25,Z+1
 6572 2754 A281      		ldd r26,Z+2
 6573 2756 B381      		ldd r27,Z+3
 6574 2758 820F      		add r24,r18
 6575 275a 931F      		adc r25,r19
 6576 275c A41F      		adc r26,r20
 6577 275e B51F      		adc r27,r21
 6578 2760 8083      		st Z,r24
 6579 2762 9183      		std Z+1,r25
 6580 2764 A283      		std Z+2,r26
 6581 2766 B383      		std Z+3,r27
 6582               	.LM500:
 6583 2768 8983      		std Y+1,r24
 6584 276a 9A83      		std Y+2,r25
 6585 276c AB83      		std Y+3,r26
 6586 276e BC83      		std Y+4,r27
 6587               	.LVL494:
 6588               	.LBB294:
 6589               	.LBB295:
 6590               	.LBB296:
 6591               	.LBB297:
 6592               	.LM501:
 6593 2770 8091 0000 		lds r24,meld_prog
 6594 2774 90E0      		ldi r25,lo8(0)
 6595 2776 E816      		cp r14,r24
 6596 2778 F906      		cpc r15,r25
 6597 277a 04F4      		brge .L369
 6598 277c F7FE      		sbrs r15,7
 6599 277e 00C0      		rjmp .L370
 6600               	.L369:
 6601               	.LM502:
 6602 2780 00D0      		rcall .
 6603 2782 00D0      		rcall .
 6604 2784 EDB7      		in r30,__SP_L__
 6605 2786 FEB7      		in r31,__SP_H__
 6606 2788 3196      		adiw r30,1
 6607 278a 8091 0000 		lds r24,__iob+4
 6608 278e 9091 0000 		lds r25,(__iob+4)+1
 6609 2792 ADB7      		in r26,__SP_L__
 6610 2794 BEB7      		in r27,__SP_H__
 6611 2796 1196      		adiw r26,1
 6612 2798 8D93      		st X+,r24
 6613 279a 9C93      		st X,r25
 6614 279c 1297      		sbiw r26,1+1
 6615 279e 80E0      		ldi r24,lo8(.LC29)
 6616 27a0 90E0      		ldi r25,hi8(.LC29)
 6617 27a2 8283      		std Z+2,r24
 6618 27a4 9383      		std Z+3,r25
 6619 27a6 E482      		std Z+4,r14
 6620 27a8 F582      		std Z+5,r15
 6621 27aa 0E94 0000 		call fprintf
 6622               	.LVL495:
 6623               	.LM503:
 6624 27ae EDB7      		in r30,__SP_L__
 6625 27b0 FEB7      		in r31,__SP_H__
 6626 27b2 3696      		adiw r30,6
 6627 27b4 EDBF      		out __SP_L__,r30
 6628 27b6 FEBF      		out __SP_H__,r31
 6629 27b8 00C0      		rjmp .L421
 6630               	.LVL496:
 6631               	.L370:
 6632               	.LBE297:
 6633               	.LM504:
 6634 27ba C701      		movw r24,r14
 6635 27bc 880F      		lsl r24
 6636 27be 991F      		rol r25
 6637               	.LVL497:
 6638 27c0 E091 0000 		lds r30,arguments
 6639 27c4 F091 0000 		lds r31,(arguments)+1
 6640 27c8 E80F      		add r30,r24
 6641 27ca F91F      		adc r31,r25
 6642 27cc 8181      		ldd r24,Z+1
 6643 27ce 90E0      		ldi r25,lo8(0)
 6644 27d0 0E94 0000 		call malloc
 6645 27d4 8C01      		movw r16,r24
 6646               	.LBB298:
 6647               	.LM505:
 6648 27d6 DC01      		movw r26,r24
 6649               	.LVL498:
 6650 27d8 EC92      		st X,r14
 6651               	.LBE298:
 6652               	.LBE296:
 6653               	.LM506:
 6654 27da C601      		movw r24,r12
 6655 27dc AA27      		clr r26
 6656 27de 97FD      		sbrc r25,7
 6657 27e0 A095      		com r26
 6658 27e2 BA2F      		mov r27,r26
 6659               	.LVL499:
 6660 27e4 8D83      		std Y+5,r24
 6661 27e6 9E83      		std Y+6,r25
 6662 27e8 AF83      		std Y+7,r26
 6663 27ea B887      		std Y+8,r27
 6664               	.LVL500:
 6665               	.LM507:
 6666 27ec A091 0000 		lds r26,arguments
 6667 27f0 B091 0000 		lds r27,(arguments)+1
 6668 27f4 F801      		movw r30,r16
 6669               	.LVL501:
 6670 27f6 8081      		ld r24,Z
 6671               	.LVL502:
 6672 27f8 E82F      		mov r30,r24
 6673 27fa F0E0      		ldi r31,lo8(0)
 6674 27fc EE0F      		lsl r30
 6675 27fe FF1F      		rol r31
 6676 2800 EA0F      		add r30,r26
 6677 2802 FB1F      		adc r31,r27
 6678 2804 8081      		ld r24,Z
 6679 2806 A80F      		add r26,r24
 6680 2808 B11D      		adc r27,__zero_reg__
 6681 280a 1196      		adiw r26,1
 6682 280c 2C91      		ld r18,X
 6683 280e 1197      		sbiw r26,1
 6684 2810 30E0      		ldi r19,lo8(0)
 6685 2812 2F5F      		subi r18,lo8(-(1))
 6686 2814 3F4F      		sbci r19,hi8(-(1))
 6687 2816 200F      		add r18,r16
 6688 2818 311F      		adc r19,r17
 6689 281a 4C91      		ld r20,X
 6690 281c FE01      		movw r30,r28
 6691 281e 3596      		adiw r30,5
 6692 2820 C901      		movw r24,r18
 6693 2822 BF01      		movw r22,r30
 6694 2824 50E0      		ldi r21,lo8(0)
 6695 2826 0E94 0000 		call memcpy
 6696               	.LM508:
 6697 282a A091 0000 		lds r26,arguments
 6698 282e B091 0000 		lds r27,(arguments)+1
 6699 2832 F801      		movw r30,r16
 6700 2834 8081      		ld r24,Z
 6701 2836 E82F      		mov r30,r24
 6702 2838 F0E0      		ldi r31,lo8(0)
 6703 283a EE0F      		lsl r30
 6704 283c FF1F      		rol r31
 6705 283e EA0F      		add r30,r26
 6706 2840 FB1F      		adc r31,r27
 6707 2842 8081      		ld r24,Z
 6708 2844 A80F      		add r26,r24
 6709 2846 B11D      		adc r27,__zero_reg__
 6710 2848 1396      		adiw r26,3
 6711 284a 2C91      		ld r18,X
 6712 284c 1397      		sbiw r26,3
 6713 284e 30E0      		ldi r19,lo8(0)
 6714 2850 2F5F      		subi r18,lo8(-(1))
 6715 2852 3F4F      		sbci r19,hi8(-(1))
 6716 2854 200F      		add r18,r16
 6717 2856 311F      		adc r19,r17
 6718 2858 1296      		adiw r26,2
 6719 285a 4C91      		ld r20,X
 6720 285c C901      		movw r24,r18
 6721 285e BE01      		movw r22,r28
 6722 2860 6F5F      		subi r22,lo8(-(1))
 6723 2862 7F4F      		sbci r23,hi8(-(1))
 6724 2864 50E0      		ldi r21,lo8(0)
 6725 2866 0E94 0000 		call memcpy
 6726               	.LBE295:
 6727               	.LBE294:
 6728               	.LM509:
 6729 286a C801      		movw r24,r16
 6730 286c 61E0      		ldi r22,lo8(1)
 6731 286e 70E0      		ldi r23,hi8(1)
 6732 2870 0E94 0000 		call enqueueNewTuple
 6733 2874 00C0      		rjmp .L373
 6734               	.LVL503:
 6735               	.L368:
 6736               	.LBE293:
 6737               	.LM510:
 6738 2876 CE14      		cp r12,r14
 6739 2878 DF04      		cpc r13,r15
 6740 287a 01F4      		brne .L374
 6741               	.LM511:
 6742 287c 6081      		ld r22,Z
 6743 287e 7181      		ldd r23,Z+1
 6744 2880 6050      		subi r22,lo8(-(meld_prog))
 6745 2882 7040      		sbci r23,hi8(-(meld_prog))
 6746 2884 C301      		movw r24,r6
 6747 2886 4C89      		ldd r20,Y+20
 6748 2888 5D89      		ldd r21,Y+21
 6749 288a 2E89      		ldd r18,Y+22
 6750 288c 3F89      		ldd r19,Y+23
 6751 288e 0E94 0000 		call tuple_process
 6752 2892 00C0      		rjmp .L419
 6753               	.LVL504:
 6754               	.L374:
 6755               	.LM512:
 6756 2894 8091 0000 		lds r24,TYPE_TERMINATE
 6757 2898 9091 0000 		lds r25,(TYPE_TERMINATE)+1
 6758 289c C816      		cp r12,r24
 6759 289e D906      		cpc r13,r25
 6760 28a0 01F4      		brne .+2
 6761 28a2 00C0      		rjmp .L419
 6762               	.LVL505:
 6763               	.L373:
 6764               	.LM513:
 6765 28a4 F201      		movw r30,r4
 6766 28a6 E050      		subi r30,lo8(-(meld_prog))
 6767 28a8 F040      		sbci r31,hi8(-(meld_prog))
 6768 28aa 8081      		ld r24,Z
 6769 28ac 282E      		mov r2,r24
 6770 28ae 3324      		clr r3
 6771 28b0 70E0      		ldi r23,lo8(meld_prog+2)
 6772 28b2 872E      		mov r8,r23
 6773 28b4 70E0      		ldi r23,hi8(meld_prog+2)
 6774 28b6 972E      		mov r9,r23
 6775 28b8 820C      		add r8,r2
 6776 28ba 931C      		adc r9,r3
 6777 28bc D401      		movw r26,r8
 6778 28be 8C91      		ld r24,X
 6779 28c0 80FD      		sbrc r24,0
 6780 28c2 00C0      		rjmp .L376
 6781 28c4 81FF      		sbrs r24,1
 6782 28c6 00C0      		rjmp .L377
 6783               	.LBB299:
 6784               	.LM514:
 6785 28c8 C601      		movw r24,r12
 6786 28ca 880F      		lsl r24
 6787 28cc 991F      		rol r25
 6788 28ce C80E      		add r12,r24
 6789 28d0 D91E      		adc r13,r25
 6790 28d2 CC0C      		lsl r12
 6791 28d4 DD1C      		rol r13
 6792 28d6 E090 0000 		lds r14,persistent
 6793 28da F090 0000 		lds r15,(persistent)+1
 6794               	.LVL506:
 6795 28de EC0C      		add r14,r12
 6796 28e0 FD1C      		adc r15,r13
 6797               	.LM515:
 6798 28e2 E091 0000 		lds r30,arguments
 6799 28e6 F091 0000 		lds r31,(arguments)+1
 6800 28ea E80F      		add r30,r24
 6801 28ec F91F      		adc r31,r25
 6802 28ee 8181      		ldd r24,Z+1
 6803 28f0 882E      		mov r8,r24
 6804               	.LVL507:
 6805 28f2 9924      		clr r9
 6806               	.LVL508:
 6807               	.LM516:
 6808 28f4 EC89      		ldd r30,Y+20
 6809 28f6 FD89      		ldd r31,Y+21
 6810 28f8 F7FD      		sbrc r31,7
 6811 28fa 00C0      		rjmp .L378
 6812               	.LM517:
 6813 28fc D701      		movw r26,r14
 6814 28fe 1296      		adiw r26,2
 6815 2900 0D91      		ld r16,X+
 6816 2902 1C91      		ld r17,X
 6817 2904 1397      		sbiw r26,2+1
 6818               	.LVL509:
 6819 2906 AA24      		clr r10
 6820 2908 BB24      		clr r11
 6821               	.LVL510:
 6822 290a CC24      		clr r12
 6823 290c DD24      		clr r13
 6824               	.LVL511:
 6825 290e 00C0      		rjmp .L379
 6826               	.LVL512:
 6827               	.L378:
 6828               	.LM518:
 6829 2910 6091 0000 		lds r22,__iob+4
 6830 2914 7091 0000 		lds r23,(__iob+4)+1
 6831 2918 80E0      		ldi r24,lo8(.LC30)
 6832 291a 90E0      		ldi r25,hi8(.LC30)
 6833 291c 0E94 0000 		call fputs
 6834               	.L421:
 6835               	.LM519:
 6836 2920 8FEF      		ldi r24,lo8(-1)
 6837 2922 9FEF      		ldi r25,hi8(-1)
 6838 2924 0E94 0000 		call exit
 6839               	.LVL513:
 6840               	.L381:
 6841               	.LBB300:
 6842               	.LM520:
 6843 2928 F701      		movw r30,r14
 6844 292a 8081      		ld r24,Z
 6845 292c 9181      		ldd r25,Z+1
 6846 292e 8C0D      		add r24,r12
 6847 2930 9D1D      		adc r25,r13
 6848 2932 B301      		movw r22,r6
 6849 2934 A401      		movw r20,r8
 6850 2936 0E94 0000 		call memcmp
 6851 293a C80C      		add r12,r8
 6852 293c D91C      		adc r13,r9
 6853 293e 0097      		sbiw r24,0
 6854 2940 01F4      		brne .+2
 6855 2942 00C0      		rjmp .L419
 6856               	.L380:
 6857               	.LBE300:
 6858               	.LM521:
 6859 2944 0894      		sec
 6860 2946 A11C      		adc r10,__zero_reg__
 6861 2948 B11C      		adc r11,__zero_reg__
 6862               	.LVL514:
 6863               	.L379:
 6864 294a A016      		cp r10,r16
 6865 294c B106      		cpc r11,r17
 6866 294e 04F0      		brlt .L381
 6867               	.LM522:
 6868 2950 D701      		movw r26,r14
 6869 2952 1496      		adiw r26,4
 6870 2954 8D91      		ld r24,X+
 6871 2956 9C91      		ld r25,X
 6872 2958 1597      		sbiw r26,4+1
 6873 295a 0817      		cp r16,r24
 6874 295c 1907      		cpc r17,r25
 6875 295e 01F4      		brne .L382
 6876               	.LM523:
 6877 2960 0115      		cp r16,__zero_reg__
 6878 2962 1105      		cpc r17,__zero_reg__
 6879 2964 01F4      		brne .L383
 6880               	.LM524:
 6881 2966 82E0      		ldi r24,lo8(2)
 6882 2968 90E0      		ldi r25,hi8(2)
 6883 296a 1296      		adiw r26,2
 6884 296c 8D93      		st X+,r24
 6885 296e 9C93      		st X,r25
 6886 2970 1397      		sbiw r26,2+1
 6887 2972 00C0      		rjmp .L384
 6888               	.L383:
 6889               	.LM525:
 6890 2974 000F      		lsl r16
 6891 2976 111F      		rol r17
 6892 2978 F701      		movw r30,r14
 6893 297a 0283      		std Z+2,r16
 6894 297c 1383      		std Z+3,r17
 6895               	.LVL515:
 6896               	.L384:
 6897               	.LM526:
 6898 297e D701      		movw r26,r14
 6899 2980 1296      		adiw r26,2
 6900 2982 8D91      		ld r24,X+
 6901 2984 9C91      		ld r25,X
 6902 2986 1397      		sbiw r26,2+1
 6903 2988 889E      		mul r8,r24
 6904 298a B001      		movw r22,r0
 6905 298c 899E      		mul r8,r25
 6906 298e 700D      		add r23,r0
 6907 2990 989E      		mul r9,r24
 6908 2992 700D      		add r23,r0
 6909 2994 1124      		clr r1
 6910 2996 8D91      		ld r24,X+
