   1               		.file	"core.c"
   2               	__SREG__ = 0x3f
 7775 2dae AB16      		cp r10,r27
 7776 2db0 B104      		cpc r11,__zero_reg__
 7777 2db2 01F4      		brne .+2
 7778 2db4 00C0      		rjmp .L513
 7779               	.L430:
 7780               	.LM620:
 7781 2db6 80E0      		ldi r24,lo8(.LC19)
 7782 2db8 90E0      		ldi r25,hi8(.LC19)
 7783 2dba 66EE      		ldi r22,lo8(742)
 7784 2dbc 72E0      		ldi r23,hi8(742)
 7785 2dbe 40E0      		ldi r20,lo8(.LC20)
 7786 2dc0 50E0      		ldi r21,hi8(.LC20)
 7787 2dc2 0E94 0000 		call __myassert
 7788               	.L448:
 7789 2dc6 00C0      		rjmp .L448
 7790               	.L441:
 7791               	.LM621:
 7792 2dc8 EAE0      		ldi r30,lo8(10)
 7793 2dca AE16      		cp r10,r30
 7794 2dcc B104      		cpc r11,__zero_reg__
 7795 2dce 01F4      		brne .+2
 7796 2dd0 00C0      		rjmp .L438
 7797 2dd2 FBE0      		ldi r31,lo8(11)
 7798 2dd4 AF16      		cp r10,r31
 7799 2dd6 B104      		cpc r11,__zero_reg__
 7800 2dd8 01F4      		brne .L430
 7801               	.LBE489:
 7802               	.LM622:
 7803 2dda 0E94 0000 		call list_float_create
 7804 2dde 3C01      		movw r6,r24
 7805               	.LVL511:
 7806               	.LBB490:
 7807               	.LBB476:
 7808               	.LBB477:
 7809               	.LBB478:
 7810               	.LM623:
 7811 2de0 D701      		movw r26,r14
 7812 2de2 ED91      		ld r30,X+
 7813 2de4 FC91      		ld r31,X
 7814 2de6 4080      		ld r4,Z
 7815 2de8 5180      		ldd r5,Z+1
 7816               	.LVL512:
 7817               	.LBE478:
 7818               	.LBE477:
 7819               	.LM624:
 7820 2dea 4114      		cp r4,__zero_reg__
 7821 2dec 5104      		cpc r5,__zero_reg__
 7822 2dee 01F0      		breq .L446
 7823 2df0 B401      		movw r22,r8
 7824 2df2 8827      		clr r24
 7825 2df4 77FD      		sbrc r23,7
 7826 2df6 8095      		com r24
 7827 2df8 982F      		mov r25,r24
 7828 2dfa 0E94 0000 		call __floatsisf
 7829 2dfe 7B01      		movw r14,r22
 7830 2e00 8C01      		movw r16,r24
 7831               	.LVL513:
 7832               	.L447:
 7833               	.LBB479:
 7834               	.LM625:
 7835 2e02 C801      		movw r24,r16
 7836 2e04 B701      		movw r22,r14
 7837 2e06 F201      		movw r30,r4
 7838 2e08 2281      		ldd r18,Z+2
 7839 2e0a 3381      		ldd r19,Z+3
 7840 2e0c 4481      		ldd r20,Z+4
 7841 2e0e 5581      		ldd r21,Z+5
 7842 2e10 0E94 0000 		call __mulsf3
 7843 2e14 AB01      		movw r20,r22
 7844 2e16 BC01      		movw r22,r24
 7845 2e18 C301      		movw r24,r6
 7846 2e1a 0E94 0000 		call list_float_push_tail
 7847               	.LBE479:
 7848               	.LBB480:
 7849               	.LBB481:
 7850               	.LM626:
 7851 2e1e D201      		movw r26,r4
 7852 2e20 4D90      		ld r4,X+
 7853 2e22 5C90      		ld r5,X
 7854               	.LBE481:
 7855               	.LBE480:
 7856               	.LM627:
 7857 2e24 4114      		cp r4,__zero_reg__
 7858 2e26 5104      		cpc r5,__zero_reg__
 7859 2e28 01F4      		brne .L447
 7860               	.LVL514:
 7861               	.L446:
 7862               	.LM628:
 7863 2e2a F601      		movw r30,r12
 7864               	.LVL515:
 7865 2e2c 6082      		st Z,r6
 7866 2e2e 7182      		std Z+1,r7
 7867 2e30 00C0      		rjmp .L443
 7868               	.LVL516:
 7869               	.L512:
 7870               	.LBE476:
 7871               	.LM629:
 7872 2e32 22E0      		ldi r18,lo8(2)
 7873 2e34 A216      		cp r10,r18
 7874 2e36 B104      		cpc r11,__zero_reg__
 7875 2e38 04F4      		brge .+2
 7876 2e3a 00C0      		rjmp .L514
 7877               	.LM630:
 7878 2e3c F701      		movw r30,r14
 7879 2e3e 8081      		ld r24,Z
 7880 2e40 9181      		ldd r25,Z+1
 7881 2e42 A281      		ldd r26,Z+2
 7882 2e44 B381      		ldd r27,Z+3
 7883 2e46 F601      		movw r30,r12
 7884               	.LVL517:
 7885 2e48 8083      		st Z,r24
 7886 2e4a 9183      		std Z+1,r25
 7887 2e4c A283      		std Z+2,r26
 7888 2e4e B383      		std Z+3,r27
 7889 2e50 00C0      		rjmp .L443
 7890               	.LVL518:
 7891               	.L513:
 7892               	.LBE490:
 7893               	.LM631:
 7894 2e52 0E94 0000 		call set_int_create
 7895 2e56 8C01      		movw r16,r24
 7896               	.LVL519:
 7897               	.LBB491:
 7898               	.LBB475:
 7899               	.LM632:
 7900 2e58 D701      		movw r26,r14
 7901 2e5a 6D91      		ld r22,X+
 7902 2e5c 7C91      		ld r23,X
 7903 2e5e 0E94 0000 		call set_int_insert
 7904               	.LM633:
 7905 2e62 C801      		movw r24,r16
 7906 2e64 0E94 0000 		call set_print
 7907               	.LM634:
 7908 2e68 F601      		movw r30,r12
 7909               	.LVL520:
 7910 2e6a 0083      		st Z,r16
 7911 2e6c 1183      		std Z+1,r17
 7912 2e6e 00C0      		rjmp .L443
 7913               	.LVL521:
 7914               	.L479:
 7915               	.LBE475:
 7916               	.LBE491:
 7917               	.LBE544:
 7918               	.LBB545:
 7919               	.LBB539:
 7920               	.LM635:
 7921 2e70 80E0      		ldi r24,lo8(.LC19)
 7922 2e72 90E0      		ldi r25,hi8(.LC19)
 7923 2e74 69E9      		ldi r22,lo8(665)
 7924 2e76 72E0      		ldi r23,hi8(665)
 7925               	.LVL522:
 7926 2e78 40E0      		ldi r20,lo8(.LC20)
 7927 2e7a 50E0      		ldi r21,hi8(.LC20)
 7928 2e7c 0E94 0000 		call __myassert
 7929               	.LVL523:
 7930               	.L489:
 7931               	.LBE539:
 7932               	.LBE545:
 7933               	.LM636:
 7934 2e80 AF85      		ldd r26,Y+15
 7935 2e82 B889      		ldd r27,Y+16
 7936 2e84 1496      		adiw r26,4
 7937 2e86 0D91      		ld r16,X+
 7938 2e88 1C91      		ld r17,X
 7939 2e8a 1597      		sbiw r26,4+1
 7940               	.LVL524:
 7941 2e8c 00C0      		rjmp .L493
 7942               	.LVL525:
 7943               	.L481:
 7944               	.LBB546:
 7945               	.LBB533:
 7946               	.LM637:
 7947 2e8e D401      		movw r26,r8
 7948 2e90 6D91      		ld r22,X+
 7949 2e92 7D91      		ld r23,X+
 7950 2e94 8D91      		ld r24,X+
 7951 2e96 9C91      		ld r25,X
 7952               	.LVL526:
 7953 2e98 F601      		movw r30,r12
 7954 2e9a 2081      		ld r18,Z
 7955 2e9c 3181      		ldd r19,Z+1
 7956 2e9e 4281      		ldd r20,Z+2
 7957 2ea0 5381      		ldd r21,Z+3
 7958 2ea2 0E94 0000 		call __nesf2
 7959 2ea6 8823      		tst r24
 7960 2ea8 01F0      		breq .+2
 7961 2eaa 00C0      		rjmp .L493
 7962 2eac 00C0      		rjmp .L478
 7963               	.LVL527:
 7964               	.L484:
 7965               	.LM638:
 7966 2eae 8AE0      		ldi r24,lo8(10)
 7967 2eb0 A816      		cp r10,r24
 7968 2eb2 B104      		cpc r11,__zero_reg__
 7969 2eb4 04F4      		brge .+2
 7970 2eb6 00C0      		rjmp .L482
 7971 2eb8 9CE0      		ldi r25,lo8(12)
 7972 2eba A916      		cp r10,r25
 7973 2ebc B104      		cpc r11,__zero_reg__
 7974 2ebe 04F4      		brge .L479
 7975               	.LBB536:
 7976               	.LM639:
 7977 2ec0 D601      		movw r26,r12
 7978 2ec2 0D91      		ld r16,X+
 7979 2ec4 1C91      		ld r17,X
 7980               	.LVL528:
 7981               	.LBE536:
 7982               	.LBE533:
 7983               	.LM640:
 7984 2ec6 F401      		movw r30,r8
 7985 2ec8 8081      		ld r24,Z
 7986 2eca 9181      		ldd r25,Z+1
 7987 2ecc B801      		movw r22,r16
 7988               	.LVL529:
 7989 2ece 0E94 0000 		call list_equal
 7990               	.LBB532:
 7991               	.LBB537:
 7992 2ed2 892B      		or r24,r25
 7993 2ed4 01F0      		breq .L489
 7994               	.LM641:
 7995 2ed6 C801      		movw r24,r16
 7996 2ed8 0E94 0000 		call list_delete
 7997 2edc 00C0      		rjmp .L478
 7998               	.LVL530:
 7999               	.L509:
 8000               	.LBE537:
 8001               	.LBE532:
 8002               	.LBE546:
 8003               	.LM642:
 8004 2ede C401      		movw r24,r8
 8005               	.LVL531:
 8006 2ee0 B601      		movw r22,r12
 8007               	.LVL532:
 8008 2ee2 4C89      		ldd r20,Y+20
 8009 2ee4 50E0      		ldi r21,lo8(0)
 8010 2ee6 0E94 0000 		call memcpy
 8011 2eea 00C0      		rjmp .L478
 8012               	.LVL533:
 8013               	.L511:
 8014               	.LBB547:
 8015               	.LBB495:
 8016               	.LBB499:
 8017               	.LM643:
 8018 2eec 8DB7      		in r24,__SP_L__
 8019 2eee 9EB7      		in r25,__SP_H__
 8020 2ef0 0897      		sbiw r24,8
 8021 2ef2 8DBF      		out __SP_L__,r24
 8022 2ef4 9EBF      		out __SP_H__,r25
 8023 2ef6 EDB7      		in r30,__SP_L__
 8024 2ef8 FEB7      		in r31,__SP_H__
 8025 2efa 3196      		adiw r30,1
 8026 2efc 8091 0000 		lds r24,__iob+4
 8027 2f00 9091 0000 		lds r25,(__iob+4)+1
 8028 2f04 ADB7      		in r26,__SP_L__
 8029 2f06 BEB7      		in r27,__SP_H__
 8030               	.LVL534:
 8031 2f08 1196      		adiw r26,1
 8032 2f0a 8D93      		st X+,r24
 8033 2f0c 9C93      		st X,r25
 8034 2f0e 1297      		sbiw r26,1+1
 8035 2f10 80E0      		ldi r24,lo8(.LC31)
 8036 2f12 90E0      		ldi r25,hi8(.LC31)
 8037               	.LVL535:
 8038               	.L506:
 8039               	.LBE499:
 8040               	.LBB498:
 8041               	.LM644:
 8042 2f14 8283      		std Z+2,r24
 8043 2f16 9383      		std Z+3,r25
 8044 2f18 2483      		std Z+4,r18
 8045 2f1a 3583      		std Z+5,r19
 8046 2f1c 4683      		std Z+6,r20
 8047 2f1e 5783      		std Z+7,r21
 8048 2f20 0E94 0000 		call fprintf
 8049               	.LVL536:
 8050               	.LM645:
 8051 2f24 EDB7      		in r30,__SP_L__
 8052 2f26 FEB7      		in r31,__SP_H__
 8053 2f28 3896      		adiw r30,8
 8054 2f2a EDBF      		out __SP_L__,r30
 8055 2f2c FEBF      		out __SP_H__,r31
 8056 2f2e 81E0      		ldi r24,lo8(1)
 8057 2f30 90E0      		ldi r25,hi8(1)
 8058 2f32 0E94 0000 		call exit
 8059               	.LVL537:
 8060               	.L437:
 8061               	.LBE498:
 8062               	.LBE495:
 8063               	.LBE547:
 8064               	.LBB548:
 8065               	.LM646:
 8066 2f36 0E94 0000 		call set_float_create
 8067 2f3a 8C01      		movw r16,r24
 8068               	.LVL538:
 8069               	.LBB473:
 8070               	.LBB482:
 8071               	.LM647:
 8072 2f3c D701      		movw r26,r14
 8073 2f3e 4D91      		ld r20,X+
 8074 2f40 5D91      		ld r21,X+
 8075 2f42 6D91      		ld r22,X+
 8076 2f44 7C91      		ld r23,X
 8077 2f46 0E94 0000 		call set_float_insert
 8078               	.LM648:
 8079 2f4a C801      		movw r24,r16
 8080 2f4c 0E94 0000 		call set_print
 8081               	.LM649:
 8082 2f50 F601      		movw r30,r12
 8083               	.LVL539:
 8084 2f52 0083      		st Z,r16
 8085 2f54 1183      		std Z+1,r17
 8086 2f56 00C0      		rjmp .L443
 8087               	.LVL540:
 8088               	.L510:
 8089               	.LBE482:
 8090               	.LBE473:
 8091               	.LBE548:
 8092               	.LBB549:
 8093               	.LBB530:
 8094               	.LBB528:
 8095               	.LM650:
 8096 2f58 8DB7      		in r24,__SP_L__
 8097 2f5a 9EB7      		in r25,__SP_H__
 8098 2f5c 0897      		sbiw r24,8
 8099 2f5e 8DBF      		out __SP_L__,r24
 8100 2f60 9EBF      		out __SP_H__,r25
 8101 2f62 EDB7      		in r30,__SP_L__
 8102 2f64 FEB7      		in r31,__SP_H__
 8103 2f66 3196      		adiw r30,1
 8104 2f68 8091 0000 		lds r24,__iob+4
 8105 2f6c 9091 0000 		lds r25,(__iob+4)+1
 8106 2f70 ADB7      		in r26,__SP_L__
 8107 2f72 BEB7      		in r27,__SP_H__
 8108               	.LVL541:
 8109 2f74 1196      		adiw r26,1
 8110 2f76 8D93      		st X+,r24
 8111 2f78 9C93      		st X,r25
 8112 2f7a 1297      		sbiw r26,1+1
 8113 2f7c 80E0      		ldi r24,lo8(.LC32)
 8114 2f7e 90E0      		ldi r25,hi8(.LC32)
 8115 2f80 00C0      		rjmp .L506
 8116               	.LVL542:
 8117               	.L435:
 8118               	.LBE528:
 8119               	.LBE530:
 8120               	.LBE549:
 8121               	.LBB550:
 8122               	.LBB492:
 8123               	.LM651:
 8124 2f82 B401      		movw r22,r8
 8125 2f84 8827      		clr r24
 8126 2f86 77FD      		sbrc r23,7
 8127 2f88 8095      		com r24
 8128 2f8a 982F      		mov r25,r24
 8129 2f8c 0E94 0000 		call __floatsisf
 8130 2f90 9B01      		movw r18,r22
 8131 2f92 AC01      		movw r20,r24
 8132 2f94 D701      		movw r26,r14
 8133 2f96 6D91      		ld r22,X+
 8134 2f98 7D91      		ld r23,X+
 8135 2f9a 8D91      		ld r24,X+
 8136 2f9c 9C91      		ld r25,X
 8137 2f9e 0E94 0000 		call __mulsf3
 8138 2fa2 F601      		movw r30,r12
 8139               	.LVL543:
 8140 2fa4 6083      		st Z,r22
 8141 2fa6 7183      		std Z+1,r23
 8142 2fa8 8283      		std Z+2,r24
 8143 2faa 9383      		std Z+3,r25
 8144 2fac 00C0      		rjmp .L443
 8145               	.LVL544:
 8146               	.L514:
 8147               	.LM652:
 8148 2fae 31E0      		ldi r19,lo8(1)
 8149 2fb0 A316      		cp r10,r19
 8150 2fb2 B104      		cpc r11,__zero_reg__
 8151 2fb4 01F0      		breq .+2
 8152 2fb6 00C0      		rjmp .L430
 8153               	.LM653:
 8154 2fb8 B701      		movw r22,r14
 8155               	.LVL545:
 8156 2fba 4C89      		ldd r20,Y+20
 8157 2fbc 50E0      		ldi r21,lo8(0)
 8158 2fbe 0E94 0000 		call memcpy
 8159 2fc2 00C0      		rjmp .L443
 8160               	.LVL546:
 8161               	.L438:
 8162               	.LBE492:
 8163               	.LM654:
 8164 2fc4 0E94 0000 		call list_int_create
 8165 2fc8 3C01      		movw r6,r24
 8166               	.LVL547:
 8167               	.LBB493:
 8168               	.LBB483:
 8169               	.LBB484:
 8170               	.LBB485:
 8171               	.LM655:
 8172 2fca D701      		movw r26,r14
 8173 2fcc ED91      		ld r30,X+
 8174 2fce FC91      		ld r31,X
 8175 2fd0 4080      		ld r4,Z
 8176 2fd2 5180      		ldd r5,Z+1
 8177               	.LVL548:
 8178               	.LBE485:
 8179               	.LBE484:
 8180               	.LM656:
 8181 2fd4 4114      		cp r4,__zero_reg__
 8182 2fd6 5104      		cpc r5,__zero_reg__
 8183 2fd8 01F4      		brne .+2
 8184 2fda 00C0      		rjmp .L446
 8185 2fdc 7401      		movw r14,r8
 8186 2fde 0027      		clr r16
 8187 2fe0 F7FC      		sbrc r15,7
 8188 2fe2 0095      		com r16
 8189 2fe4 102F      		mov r17,r16
 8190               	.LVL549:
 8191               	.L445:
 8192               	.LBB486:
 8193               	.LM657:
 8194 2fe6 F201      		movw r30,r4
 8195 2fe8 2281      		ldd r18,Z+2
 8196 2fea 3381      		ldd r19,Z+3
 8197 2fec 4481      		ldd r20,Z+4
 8198 2fee 5581      		ldd r21,Z+5
 8199 2ff0 C801      		movw r24,r16
 8200 2ff2 B701      		movw r22,r14
 8201 2ff4 0E94 0000 		call __mulsi3
 8202 2ff8 AB01      		movw r20,r22
 8203 2ffa BC01      		movw r22,r24
 8204 2ffc C301      		movw r24,r6
 8205 2ffe 0E94 0000 		call list_int_push_tail
 8206               	.LBE486:
 8207               	.LBB487:
 8208               	.LBB488:
 8209               	.LM658:
 8210 3002 D201      		movw r26,r4
 8211 3004 4D90      		ld r4,X+
 8212 3006 5C90      		ld r5,X
 8213               	.LBE488:
 8214               	.LBE487:
 8215               	.LM659:
 8216 3008 4114      		cp r4,__zero_reg__
 8217 300a 5104      		cpc r5,__zero_reg__
 8218 300c 01F4      		brne .L445
 8219 300e 00C0      		rjmp .L446
 8220               	.LVL550:
 8221               	.L482:
 8222               	.LBE483:
 8223               	.LBE493:
 8224               	.LBE550:
 8225               	.LBB551:
 8226               	.LBB540:
 8227               	.LBB535:
 8228               	.LM660:
 8229 3010 D601      		movw r26,r12
 8230 3012 0D91      		ld r16,X+
 8231 3014 1C91      		ld r17,X
 8232               	.LVL551:
 8233               	.LBE535:
 8234               	.LBE540:
 8235               	.LM661:
 8236 3016 F401      		movw r30,r8
 8237 3018 8081      		ld r24,Z
 8238 301a 9181      		ldd r25,Z+1
 8239 301c B801      		movw r22,r16
 8240               	.LVL552:
 8241 301e 0E94 0000 		call set_equal
 8242               	.LBB541:
 8243               	.LBB538:
 8244 3022 892B      		or r24,r25
 8245 3024 01F4      		brne .+2
 8246 3026 00C0      		rjmp .L489
 8247               	.LM662:
 8248 3028 C801      		movw r24,r16
 8249 302a 0E94 0000 		call set_delete
 8250 302e 00C0      		rjmp .L478
 8251               	.LBE538:
 8252               	.LBE541:
 8253               	.LBE551:
 8254               	.LFE40:
 8256               		.data
 8257               	.LC33:
 8258 020e 556E 7265 		.string	"Unrecognized type: %d\n"
 8258      636F 676E 
 8258      697A 6564 
 8258      2074 7970 
 8258      653A 2025 
 8259               	.LC34:
 8260 0225 6D65 6C64 		.string	"meld: persistent types can't be deleted\n"
 8260      3A20 7065 
 8260      7273 6973 
 8260      7465 6E74 
 8260      2074 7970 
 8261               		.text
 8262               	.global	tuple_do_handle
 8264               	tuple_do_handle:
 8265               	.LFB43:
 8266               	.LM663:
 8267               	.LVL553:
 8268 3030 2F92      		push r2
 8269 3032 3F92      		push r3
 8270 3034 4F92      		push r4
 8271 3036 5F92      		push r5
 8272 3038 6F92      		push r6
 8273 303a 7F92      		push r7
 8274 303c 8F92      		push r8
 8275 303e 9F92      		push r9
 8276 3040 AF92      		push r10
 8277 3042 BF92      		push r11
 8278 3044 CF92      		push r12
 8279 3046 DF92      		push r13
 8280 3048 EF92      		push r14
 8281 304a FF92      		push r15
 8282 304c 0F93      		push r16
 8283 304e 1F93      		push r17
 8284 3050 DF93      		push r29
 8285 3052 CF93      		push r28
 8286 3054 CDB7      		in r28,__SP_L__
 8287 3056 DEB7      		in r29,__SP_H__
 8288 3058 6797      		sbiw r28,23
 8289 305a CDBF      		out __SP_L__,r28
 8290 305c DEBF      		out __SP_H__,r29
 8291               	/* prologue: function */
 8292               	/* frame size = 23 */
 8293 305e 5C01      		movw r10,r24
 8294 3060 3B01      		movw r6,r22
 8295 3062 498B      		std Y+17,r20
 8296 3064 5A8B      		std Y+18,r21
 8297 3066 2B8B      		std Y+19,r18
 8298 3068 3C8B      		std Y+20,r19
 8299               	.LM664:
 8300 306a 9C01      		movw r18,r24
 8301               	.LVL554:
 8302 306c 2050      		subi r18,lo8(-(meld_prog+1))
 8303 306e 3040      		sbci r19,hi8(-(meld_prog+1))
 8304 3070 2E8B      		std Y+22,r18
 8305 3072 3F8B      		std Y+23,r19
 8306 3074 D901      		movw r26,r18
 8307 3076 8C91      		ld r24,X
 8308               	.LVL555:
 8309 3078 C82E      		mov r12,r24
 8310 307a DD24      		clr r13
 8311 307c E0E0      		ldi r30,lo8(meld_prog)
 8312 307e F0E0      		ldi r31,hi8(meld_prog)
 8313 3080 CE0E      		add r12,r30
 8314 3082 DF1E      		adc r13,r31
 8315 3084 D601      		movw r26,r12
 8316 3086 1296      		adiw r26,2
 8317 3088 8C91      		ld r24,X
 8318 308a 282F      		mov r18,r24
 8319 308c 86FF      		sbrs r24,6
 8320 308e 00C0      		rjmp .L516
 8321               	.LVL556:
 8322               	.LBB575:
 8323               	.LM665:
 8324 3090 C501      		movw r24,r10
 8325 3092 880F      		lsl r24
 8326 3094 991F      		rol r25
 8327 3096 880F      		lsl r24
 8328 3098 991F      		rol r25
 8329 309a E091 0000 		lds r30,proved
 8330 309e F091 0000 		lds r31,(proved)+1
 8331 30a2 E80F      		add r30,r24
 8332 30a4 F91F      		adc r31,r25
 8333 30a6 CA01      		movw r24,r20
 8334 30a8 9C01      		movw r18,r24
 8335 30aa 4427      		clr r20
 8336 30ac 37FD      		sbrc r19,7
 8337 30ae 4095      		com r20
 8338 30b0 542F      		mov r21,r20
 8339               	.LVL557:
 8340 30b2 8081      		ld r24,Z
 8341 30b4 9181      		ldd r25,Z+1
 8342 30b6 A281      		ldd r26,Z+2
 8343 30b8 B381      		ldd r27,Z+3
 8344 30ba 820F      		add r24,r18
 8345 30bc 931F      		adc r25,r19
 8346 30be A41F      		adc r26,r20
 8347 30c0 B51F      		adc r27,r21
 8348 30c2 8083      		st Z,r24
 8349 30c4 9183      		std Z+1,r25
 8350 30c6 A283      		std Z+2,r26
 8351 30c8 B383      		std Z+3,r27
 8352               	.LM666:
 8353 30ca 8983      		std Y+1,r24
 8354 30cc 9A83      		std Y+2,r25
 8355 30ce AB83      		std Y+3,r26
 8356 30d0 BC83      		std Y+4,r27
 8357               	.LVL558:
 8358               	.LBB576:
 8359               	.LBB577:
 8360               	.LM667:
 8361 30d2 E090 0000 		lds r14,TYPE_PROVED
 8362 30d6 F090 0000 		lds r15,(TYPE_PROVED)+1
 8363               	.LBB578:
 8364               	.LBB579:
 8365               	.LM668:
 8366 30da 8091 0000 		lds r24,meld_prog
 8367 30de 90E0      		ldi r25,lo8(0)
 8368 30e0 E816      		cp r14,r24
 8369 30e2 F906      		cpc r15,r25
 8370 30e4 04F4      		brge .L517
 8371 30e6 F7FE      		sbrs r15,7
 8372 30e8 00C0      		rjmp .L518
 8373               	.L517:
 8374               	.LM669:
 8375 30ea 00D0      		rcall .
 8376 30ec 00D0      		rcall .
 8377 30ee EDB7      		in r30,__SP_L__
 8378 30f0 FEB7      		in r31,__SP_H__
 8379 30f2 3196      		adiw r30,1
 8380 30f4 8091 0000 		lds r24,__iob+4
 8381 30f8 9091 0000 		lds r25,(__iob+4)+1
 8382 30fc ADB7      		in r26,__SP_L__
 8383 30fe BEB7      		in r27,__SP_H__
 8384 3100 1196      		adiw r26,1
 8385 3102 8D93      		st X+,r24
 8386 3104 9C93      		st X,r25
 8387 3106 1297      		sbiw r26,1+1
 8388 3108 80E0      		ldi r24,lo8(.LC33)
 8389 310a 90E0      		ldi r25,hi8(.LC33)
 8390 310c 8283      		std Z+2,r24
 8391 310e 9383      		std Z+3,r25
 8392 3110 E482      		std Z+4,r14
 8393 3112 F582      		std Z+5,r15
 8394 3114 0E94 0000 		call fprintf
 8395               	.LVL559:
 8396               	.LM670:
 8397 3118 EDB7      		in r30,__SP_L__
 8398 311a FEB7      		in r31,__SP_H__
 8399 311c 3696      		adiw r30,6
 8400 311e EDBF      		out __SP_L__,r30
 8401 3120 FEBF      		out __SP_H__,r31
 8402 3122 8FEF      		ldi r24,lo8(-1)
 8403 3124 9FEF      		ldi r25,hi8(-1)
 8404 3126 0E94 0000 		call exit
 8405               	.LVL560:
 8406               	.L516:
 8407               	.LBE579:
 8408               	.LBE578:
 8409               	.LBE577:
 8410               	.LBE576:
 8411               	.LBE575:
 8412               	.LM671:
 8413 312a 8091 0000 		lds r24,TYPE_PROVED
 8414 312e 9091 0000 		lds r25,(TYPE_PROVED)+1
 8415 3132 A816      		cp r10,r24
 8416 3134 B906      		cpc r11,r25
 8417 3136 01F4      		brne .+2
 8418 3138 00C0      		rjmp .L579
 8419               	.LM672:
 8420 313a 8091 0000 		lds r24,TYPE_TERMINATE
 8421 313e 9091 0000 		lds r25,(TYPE_TERMINATE)+1
 8422 3142 A816      		cp r10,r24
 8423 3144 B906      		cpc r11,r25
 8424 3146 01F4      		brne .+2
 8425 3148 00C0      		rjmp .L577
 8426               	.LVL561:
 8427               	.L521:
 8428               	.LM673:
 8429 314a 20FF      		sbrs r18,0
 8430 314c 00C0      		rjmp .L580
 8431               	.LM674:
 8432 314e 22FF      		sbrs r18,2
 8433 3150 00C0      		rjmp .L536
 8434               	.L526:
 8435               	.LBB584:
 8436               	.LM675:
 8437 3152 C501      		movw r24,r10
 8438 3154 880F      		lsl r24
 8439 3156 991F      		rol r25
 8440 3158 880F      		lsl r24
 8441 315a 991F      		rol r25
 8442 315c C090 0000 		lds r12,tuples
 8443 3160 D090 0000 		lds r13,(tuples)+1
 8444               	.LVL562:
 8445 3164 C80E      		add r12,r24
 8446 3166 D91E      		adc r13,r25
 8447 3168 F601      		movw r30,r12
 8448 316a E080      		ld r14,Z
 8449 316c F180      		ldd r15,Z+1
 8450               	.LM676:
 8451 316e E114      		cp r14,__zero_reg__
 8452 3170 F104      		cpc r15,__zero_reg__
 8453 3172 01F4      		brne .+2
 8454 3174 00C0      		rjmp .L537
 8455               	.LM677:
 8456 3176 0C2D      		mov r16,r12
 8457               	.LVL563:
 8458 3178 5D2C      		mov r5,r13
 8459               	.LVL564:
 8460 317a 4501      		movw r8,r10
 8461 317c 880C      		lsl r8
 8462 317e 991C      		rol r9
 8463               	.LM678:
 8464 3180 E091 0000 		lds r30,arguments
 8465 3184 F091 0000 		lds r31,(arguments)+1
 8466 3188 E80D      		add r30,r8
 8467 318a F91D      		adc r31,r9
 8468 318c 1181      		ldd r17,Z+1
 8469 318e 00C0      		rjmp .L543
 8470               	.LVL565:
 8471               	.L538:
 8472               	.LM679:
 8473 3190 D701      		movw r26,r14
 8474 3192 8D91      		ld r24,X+
 8475 3194 9C91      		ld r25,X
 8476               	.LM680:
 8477 3196 0097      		sbiw r24,0
 8478 3198 01F4      		brne .+2
 8479 319a 00C0      		rjmp .L537
 8480               	.LM681:
 8481 319c 0E2D      		mov r16,r14
 8482 319e 5F2C      		mov r5,r15
 8483 31a0 7C01      		movw r14,r24
 8484               	.LVL566:
 8485               	.L543:
 8486               	.LM682:
 8487 31a2 D701      		movw r26,r14
 8488 31a4 1496      		adiw r26,4
 8489 31a6 8D91      		ld r24,X+
 8490 31a8 9C91      		ld r25,X
 8491 31aa 1597      		sbiw r26,4+1
 8492 31ac B301      		movw r22,r6
 8493 31ae 412F      		mov r20,r17
 8494 31b0 50E0      		ldi r21,lo8(0)
 8495 31b2 0E94 0000 		call memcmp
 8496 31b6 0097      		sbiw r24,0
 8497 31b8 01F4      		brne .L538
 8498               	.LM683:
 8499 31ba F701      		movw r30,r14
 8500 31bc 8281      		ldd r24,Z+2
 8501 31be 9381      		ldd r25,Z+3
 8502 31c0 2989      		ldd r18,Y+17
 8503 31c2 3A89      		ldd r19,Y+18
 8504 31c4 820F      		add r24,r18
 8505 31c6 931F      		adc r25,r19
 8506 31c8 8283      		std Z+2,r24
 8507 31ca 9383      		std Z+3,r25
 8508               	.LM684:
 8509 31cc 1816      		cp __zero_reg__,r24
 8510 31ce 1906      		cpc __zero_reg__,r25
 8511 31d0 04F0      		brlt .L577
 8512               	.LM685:
 8513 31d2 AE89      		ldd r26,Y+22
 8514 31d4 BF89      		ldd r27,Y+23
 8515 31d6 EC91      		ld r30,X
 8516 31d8 F0E0      		ldi r31,lo8(0)
 8517 31da E050      		subi r30,lo8(-(meld_prog))
 8518 31dc F040      		sbci r31,hi8(-(meld_prog))
 8519 31de 8281      		ldd r24,Z+2
 8520 31e0 82FF      		sbrs r24,2
 8521 31e2 00C0      		rjmp .L581
 8522               	.LM686:
 8523 31e4 E091 0000 		lds r30,delta_sizes
 8524 31e8 F091 0000 		lds r31,(delta_sizes)+1
 8525 31ec E80D      		add r30,r8
 8526 31ee F91D      		adc r31,r9
 8527 31f0 8081      		ld r24,Z
 8528 31f2 9181      		ldd r25,Z+1
 8529 31f4 892B      		or r24,r25
